schema_version,row_boundary,candidate_id,candidate_version,hypothesis_id,evidence_card_id,selector_input_ref,registry_ref,evaluation_evidence_ref,row_generated_at,candidate_status,strategy_type,candidate_next_action,candidate_ready_for_evaluation,candidate_blocker_count,candidate_data_requirement_count,candidate_feature_requirement_count,candidate_required_evidence_count,ml_use_status,importance_score,importance_bucket,research_branch,downstream_route,signal_family_candidate,formula_clarity,implementation_readiness,classification_confidence,selector_evidence_status,reproducibility_level,transaction_costs_discussed,lookahead_bias_discussed,survivorship_bias_discussed,risk_flag_count,blocked_reason_count,publication_date,publication_year,created_at,candidate_created_at,evaluation_id,evaluation_status,evaluation_created_at,evaluation_updated_at,evaluation_window_start,evaluation_window_end,evaluation_failure_flags,required_evaluation_check_ids,required_evaluation_check_count,adoption_required_checks_ready,actual_metric_summary_available,metric_source,metric_role,metric_use_status,metric_subject_type,metric_subject_id,candidate_metric_match,candidate_metric_match_reason,reference_feature_candidate,excluded_untradable,excluded_failure,actual_total_return,actual_benchmark_return,actual_proxy_return,actual_excess_return_vs_proxy,actual_max_drawdown,actual_volatility,actual_turnover,actual_sharpe,actual_oos_stability,label_pass_minimum_gate,label_review_preferred,label_source,label_null_reason,label_decision,label_rule_config_ref,actual_label_source,actual_label_role,actual_label_use_status,actual_label_evidence_id,actual_label_generated_at,actual_label_blocked_reason,pred_total_return,pred_max_drawdown,pred_volatility,pred_turnover,pred_sharpe,pred_oos_stability,prediction_uncertainty,prediction_model_version,prediction_generated_at,prediction_allowed_uses,split_policy,split_name,time_aware_split_ready,random_split_allowed,candidate_research_group_id,duplication_group_id,supervised_label_eligible,adoption_review_eligible,ml_training_status,no_feedback_check,activation_boundary
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:64fdb021bdbc9934bc33,v0.3.0,sh:ecard:64fdb021bdbc9934bc33,ecard:64fdb021bdbc9934bc33,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,,2026-05-06T14:04:50+00:00,draft,volatility,refine_strategy_hypothesis,false,1,1,7,8,needs_manual_or_data_review,20,low,technical,technical_score_architect,volatility_liquidity,not_specified,0,low,metadata_only,not_reported,false,false,false,6,1,2012-01-05,2012,,,,missing_evaluation_evidence,,,2015-01-01,2025-12-31,,,0,false,false,,,,,,false,metric_summary_missing_or_unavailable,false,false,false,,,,,,,,,,,,unlabeled,null_missing_evidence,null_missing_evidence,Quant_mvp\config\v0_3_selector_label_rules.toml,,,,,,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,false,false,doi:10.2139/ssrn.1786991,doi:10.2139/ssrn.1786991,false,false,blocked_missing_evaluation_evidence,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:650670d9179ba31c1479,v0.3.0,sh:ecard:650670d9179ba31c1479,ecard:650670d9179ba31c1479,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,,2026-05-06T14:04:50+00:00,blocked,other,resolve_blocker,false,2,1,6,8,excluded_rejected_or_out_of_scope,0,not_collectable,out_of_scope,reject_log,,not_specified,0,low,metadata_only,not_reported,false,false,false,6,2,2012-11-28,2012,,,,missing_evaluation_evidence,,,2015-01-01,2025-12-31,,,0,false,false,,,,,,false,metric_summary_missing_or_unavailable,false,false,false,,,,,,,,,,,,unlabeled,null_missing_evidence,null_missing_evidence,Quant_mvp\config\v0_3_selector_label_rules.toml,,,,,,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,false,false,doi:10.1201/b14301-2,doi:10.1201/b14301-2,false,false,blocked_missing_evaluation_evidence,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:650aa97f55f3ebd87fb7,v0.3.0,sh:ecard:650aa97f55f3ebd87fb7,ecard:650aa97f55f3ebd87fb7,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,,2026-05-06T14:04:50+00:00,draft,value,refine_strategy_hypothesis,false,4,2,6,8,needs_hybrid_split,3,low,hybrid,hybrid_split_required,volatility_liquidity,partial,0,low,abstract_supported,not_reported,false,false,false,8,4,2017-01-01,2017,,,,missing_evaluation_evidence,,,2015-01-01,2025-12-31,,,0,false,false,,,,,,false,metric_summary_missing_or_unavailable,false,false,false,,,,,,,,,,,,unlabeled,null_missing_evidence,null_missing_evidence,Quant_mvp\config\v0_3_selector_label_rules.toml,,,,,,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,false,false,doi:10.4236/me.2017.81002,doi:10.4236/me.2017.81002,false,false,blocked_missing_evaluation_evidence,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:656c0e933053305192d3,v0.3.0,sh:ecard:656c0e933053305192d3,ecard:656c0e933053305192d3,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,,2026-05-06T14:04:50+00:00,blocked,momentum,resolve_blocker,false,3,1,7,8,excluded_rejected_or_out_of_scope,0,not_collectable,out_of_scope,reject_log,momentum,partial,0,low,abstract_supported,not_reported,false,false,false,6,3,2025-12-11,2025,,,,missing_evaluation_evidence,,,2015-01-01,2025-12-31,,,0,false,false,,,,,,false,metric_summary_missing_or_unavailable,false,false,false,,,,,,,,,,,,unlabeled,null_missing_evidence,null_missing_evidence,Quant_mvp\config\v0_3_selector_label_rules.toml,,,,,,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,false,false,arxiv:2512.11913,arxiv:2512.11913,false,false,blocked_missing_evaluation_evidence,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:665038ceead244b7d155,v0.3.0,sh:ecard:665038ceead244b7d155,ecard:665038ceead244b7d155,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,,2026-05-06T14:04:50+00:00,draft,value,refine_strategy_hypothesis,false,4,3,6,8,excluded_valuation_lane,0,not_collectable,valuation,valuation_agent_handoff,,partial,0,low,abstract_supported,not_reported,false,false,false,8,4,2006-06-20,2006,,,,missing_evaluation_evidence,,,2015-01-01,2025-12-31,,,0,false,false,,,,,,false,metric_summary_missing_or_unavailable,false,false,false,,,,,,,,,,,,unlabeled,null_missing_evidence,null_missing_evidence,Quant_mvp\config\v0_3_selector_label_rules.toml,,,,,,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,false,false,doi:10.1111/j.1475-679x.2006.00216.x,doi:10.1111/j.1475-679x.2006.00216.x,false,false,blocked_missing_evaluation_evidence,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:6662290e29da98ab5c15,v0.3.0,sh:ecard:6662290e29da98ab5c15,ecard:6662290e29da98ab5c15,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,Quant_mvp\backtest_mvp\docs\v0_3_evaluation_evidence\non_momentum_cohort_1\ee_v0_3_20260506_sc_ecard_6662290e29da98ab5c15.md,2026-05-06T14:04:50+00:00,evaluable,reversal,create_evaluation_evidence,true,0,1,7,8,eligible_for_candidate_selector_review,94,high,technical,technical_score_architect,momentum,partial,2,medium,abstract_supported,not_reported,false,false,false,6,0,2026-03-01,2026,2026-05-06,,ee_v0_3_20260506_sc_ecard_6662290e29da98ab5c15,evidence_recorded,2026-05-06,2026-05-06,2015-01-02,2025-12-02,,benchmark_reference_comparison|cost|drawdown|no_feedback|no_lookahead|oos_walk_forward_stability|turnover|volatility,8,true,true,approved_evaluation_evidence,candidate_specific,candidate_level_supervised_label_candidate,strategy_candidate,sc:ecard:6662290e29da98ab5c15,true,candidate_id_matches_candidate_level_evaluation_evidence,false,false,false,-0.06993676616043398,-0.12291489424292013,-0.12291489424292013,0.05297812808248614,-0.43446907470055085,0.3344231353969896,0.8769900497512437,0.0738775881276168,recorded_walk_forward_pass,0,1,candidate_level_evaluation_evidence,,positive,Quant_mvp\config\v0_3_selector_label_rules.toml,candidate_level_evaluation_evidence,candidate_specific,candidate_level_supervised_label_candidate,ee_v0_3_20260506_sc_ecard_6662290e29da98ab5c15,2026-05-06,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,true,false,doi:10.1111/eufm.70023,doi:10.1111/eufm.70023,true,false,eligible_candidate_level_label,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:672c7702566416fb767e,v0.3.0,sh:ecard:672c7702566416fb767e,ecard:672c7702566416fb767e,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,,2026-05-06T14:04:50+00:00,blocked,other,resolve_blocker,false,2,1,6,8,excluded_rejected_or_out_of_scope,0,not_collectable,out_of_scope,reject_log,,not_specified,0,low,metadata_only,not_reported,false,false,false,6,2,2025-07-24,2025,,,,missing_evaluation_evidence,,,2015-01-01,2025-12-31,,,0,false,false,,,,,,false,metric_summary_missing_or_unavailable,false,false,false,,,,,,,,,,,,unlabeled,null_missing_evidence,null_missing_evidence,Quant_mvp\config\v0_3_selector_label_rules.toml,,,,,,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,false,false,doi:10.2139/ssrn.5363287,doi:10.2139/ssrn.5363287,false,false,blocked_missing_evaluation_evidence,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:6748f43bfe6c38a3d7eb,v0.3.0,sh:ecard:6748f43bfe6c38a3d7eb,ecard:6748f43bfe6c38a3d7eb,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,,2026-05-06T14:04:50+00:00,draft,other,refine_strategy_hypothesis,false,1,1,6,8,needs_manual_or_data_review,20,low,technical,technical_score_architect,,not_specified,0,low,metadata_only,not_reported,false,false,false,6,1,2009-01-01,2009,,,,missing_evaluation_evidence,,,2015-01-01,2025-12-31,,,0,false,false,,,,,,false,metric_summary_missing_or_unavailable,false,false,false,,,,,,,,,,,,unlabeled,null_missing_evidence,null_missing_evidence,Quant_mvp\config\v0_3_selector_label_rules.toml,,,,,,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,false,false,doi:10.1109/aici.2009.418,doi:10.1109/aici.2009.418,false,false,blocked_missing_evaluation_evidence,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:676b65918845c056b61a,v0.3.0,sh:ecard:676b65918845c056b61a,ecard:676b65918845c056b61a,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,,2026-05-06T14:04:50+00:00,blocked,momentum,resolve_blocker,false,3,1,7,8,excluded_rejected_or_out_of_scope,0,not_collectable,out_of_scope,reject_log,momentum,partial,0,low,abstract_supported,not_reported,false,false,false,6,3,2015-08-03,2015,,,,missing_evaluation_evidence,,,2015-01-01,2025-12-31,,,0,false,false,,,,,,false,metric_summary_missing_or_unavailable,false,false,false,,,,,,,,,,,,unlabeled,null_missing_evidence,null_missing_evidence,Quant_mvp\config\v0_3_selector_label_rules.toml,,,,,,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,false,false,doi:10.1108/jabs-06-2014-0040,doi:10.1108/jabs-06-2014-0040,false,false,blocked_missing_evaluation_evidence,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:67c7e42eba230422de51,v0.3.0,sh:ecard:67c7e42eba230422de51,ecard:67c7e42eba230422de51,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,,2026-05-06T14:04:50+00:00,draft,other,refine_strategy_hypothesis,false,2,3,6,8,diagnostic_context_only,0,not_collectable,diagnostic,diagnostic_backlog,,not_specified,0,low,metadata_only,not_reported,true,false,false,6,2,2011-08-01,2011,,,,missing_evaluation_evidence,,,2015-01-01,2025-12-31,,,0,false,false,,,,,,false,metric_summary_missing_or_unavailable,false,false,false,,,,,,,,,,,,unlabeled,null_missing_evidence,null_missing_evidence,Quant_mvp\config\v0_3_selector_label_rules.toml,,,,,,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,false,false,doi:10.1007/springerreference_2720,doi:10.1007/springerreference_2720,false,false,blocked_missing_evaluation_evidence,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:67dad10be6480f4be0e0,v0.3.0,sh:ecard:67dad10be6480f4be0e0,ecard:67dad10be6480f4be0e0,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,,2026-05-06T14:04:50+00:00,draft,other,refine_strategy_hypothesis,false,2,3,6,8,diagnostic_context_only,0,not_collectable,diagnostic,diagnostic_backlog,,not_specified,0,low,metadata_only,not_reported,false,false,false,6,2,2007-11-02,2007,,,,missing_evaluation_evidence,,,2015-01-01,2025-12-31,,,0,false,false,,,,,,false,metric_summary_missing_or_unavailable,false,false,false,,,,,,,,,,,,unlabeled,null_missing_evidence,null_missing_evidence,Quant_mvp\config\v0_3_selector_label_rules.toml,,,,,,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,false,false,doi:10.1007/978-3-8350-9103-0_2,doi:10.1007/978-3-8350-9103-0_2,false,false,blocked_missing_evaluation_evidence,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:6818a41460a2138a197a,v0.3.0,sh:ecard:6818a41460a2138a197a,ecard:6818a41460a2138a197a,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,,2026-05-06T14:04:50+00:00,draft,momentum,refine_strategy_hypothesis,false,1,1,7,8,needs_manual_or_data_review,20,low,technical,technical_score_architect,momentum,not_specified,0,low,metadata_only,not_reported,false,false,false,6,1,2025-08-26,2025,,,,missing_evaluation_evidence,,,2015-01-01,2025-12-31,,,0,false,false,,,,,,false,metric_summary_missing_or_unavailable,false,false,false,,,,,,,,,,,,unlabeled,null_missing_evidence,null_missing_evidence,Quant_mvp\config\v0_3_selector_label_rules.toml,,,,,,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,false,false,doi:10.2139/ssrn.5404764,doi:10.2139/ssrn.5404764,false,false,blocked_missing_evaluation_evidence,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:6828a0047564da84fe43,v0.3.0,sh:ecard:6828a0047564da84fe43,ecard:6828a0047564da84fe43,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,Quant_mvp\backtest_mvp\docs\v0_3_evaluation_evidence\non_momentum_cohort_1\ee_v0_3_20260506_sc_ecard_6828a0047564da84fe43.md,2026-05-06T14:04:50+00:00,evaluable,volatility,create_evaluation_evidence,true,0,1,7,8,eligible_for_candidate_selector_review,94,high,technical,technical_score_architect,volatility_liquidity,partial,2,medium,abstract_supported,not_reported,false,false,false,6,0,1996-05-01,1996,2026-05-06,,ee_v0_3_20260506_sc_ecard_6828a0047564da84fe43,evidence_recorded,2026-05-06,2026-05-06,2015-01-02,2025-12-02,,benchmark_reference_comparison|cost|drawdown|no_feedback|no_lookahead|oos_walk_forward_stability|turnover|volatility,8,true,true,approved_evaluation_evidence,candidate_specific,candidate_level_supervised_label_candidate,strategy_candidate,sc:ecard:6828a0047564da84fe43,true,candidate_id_matches_candidate_level_evaluation_evidence,false,false,false,4.59248614414884,-0.26420150156471234,-0.26420150156471234,4.856687645713552,-0.49924422265194046,0.39104534114120565,0.686318407960199,0.5932409139655367,recorded_walk_forward_pass,0,1,candidate_level_evaluation_evidence,,positive,Quant_mvp\config\v0_3_selector_label_rules.toml,candidate_level_evaluation_evidence,candidate_specific,candidate_level_supervised_label_candidate,ee_v0_3_20260506_sc_ecard_6828a0047564da84fe43,2026-05-06,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,true,false,doi:10.1111/j.1467-629x.1996.tb00300.x,doi:10.1111/j.1467-629x.1996.tb00300.x,true,false,eligible_candidate_level_label,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:682fcc26dd1faaefbf9e,v0.3.0,sh:ecard:682fcc26dd1faaefbf9e,ecard:682fcc26dd1faaefbf9e,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,,2026-05-06T14:04:50+00:00,draft,volatility,refine_strategy_hypothesis,false,1,1,7,8,needs_manual_or_data_review,20,low,technical,technical_score_architect,volatility_liquidity,not_specified,0,low,metadata_only,not_reported,false,false,false,6,1,2023-10-11,2023,,,,missing_evaluation_evidence,,,2015-01-01,2025-12-31,,,0,false,false,,,,,,false,metric_summary_missing_or_unavailable,false,false,false,,,,,,,,,,,,unlabeled,null_missing_evidence,null_missing_evidence,Quant_mvp\config\v0_3_selector_label_rules.toml,,,,,,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,false,false,doi:10.2139/ssrn.4599029,doi:10.2139/ssrn.4599029,false,false,blocked_missing_evaluation_evidence,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:684a358946b2733dbde2,v0.3.0,sh:ecard:684a358946b2733dbde2,ecard:684a358946b2733dbde2,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,,2026-05-06T14:04:50+00:00,draft,other,refine_strategy_hypothesis,false,2,3,6,8,diagnostic_context_only,0,not_collectable,diagnostic,diagnostic_backlog,,not_specified,0,low,metadata_only,not_reported,false,false,false,6,2,2012-01-05,2012,,,,missing_evaluation_evidence,,,2015-01-01,2025-12-31,,,0,false,false,,,,,,false,metric_summary_missing_or_unavailable,false,false,false,,,,,,,,,,,,unlabeled,null_missing_evidence,null_missing_evidence,Quant_mvp\config\v0_3_selector_label_rules.toml,,,,,,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,false,false,doi:10.2139/ssrn.1618183,doi:10.2139/ssrn.1618183,false,false,blocked_missing_evaluation_evidence,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:687ac3f1e09c49b3e725,v0.3.0,sh:ecard:687ac3f1e09c49b3e725,ecard:687ac3f1e09c49b3e725,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,Quant_mvp\backtest_mvp\docs\v0_3_evaluation_evidence\non_momentum_cohort_1\ee_v0_3_20260506_sc_ecard_687ac3f1e09c49b3e725.md,2026-05-06T14:04:50+00:00,evaluable,volatility,create_evaluation_evidence,true,0,1,7,8,eligible_for_candidate_selector_review,94,high,technical,technical_score_architect,volatility_liquidity,partial,2,medium,abstract_supported,not_reported,false,false,false,6,0,2025-01-01,2025,2026-05-06,,ee_v0_3_20260506_sc_ecard_687ac3f1e09c49b3e725,evidence_recorded,2026-05-06,2026-05-06,2015-01-02,2025-12-02,,benchmark_reference_comparison|cost|drawdown|no_feedback|no_lookahead|oos_walk_forward_stability|turnover|volatility,8,true,true,approved_evaluation_evidence,candidate_specific,candidate_level_supervised_label_candidate,strategy_candidate,sc:ecard:687ac3f1e09c49b3e725,true,candidate_id_matches_candidate_level_evaluation_evidence,false,false,false,4.59248614414884,-0.26420150156471234,-0.26420150156471234,4.856687645713552,-0.49924422265194046,0.39104534114120565,0.686318407960199,0.5932409139655367,recorded_walk_forward_pass,0,1,candidate_level_evaluation_evidence,,positive,Quant_mvp\config\v0_3_selector_label_rules.toml,candidate_level_evaluation_evidence,candidate_specific,candidate_level_supervised_label_candidate,ee_v0_3_20260506_sc_ecard_687ac3f1e09c49b3e725,2026-05-06,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,true,false,doi:10.5267/j.ac.2024.11.001,doi:10.5267/j.ac.2024.11.001,true,false,eligible_candidate_level_label,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:688e8194d06c1fbd8f2b,v0.3.0,sh:ecard:688e8194d06c1fbd8f2b,ecard:688e8194d06c1fbd8f2b,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,,2026-05-06T14:04:50+00:00,blocked,value,resolve_blocker,false,3,1,6,8,excluded_rejected_or_out_of_scope,0,not_collectable,out_of_scope,reject_log,momentum,partial,0,low,abstract_supported,not_reported,false,false,false,6,3,2017-09-01,2017,,,,missing_evaluation_evidence,,,2015-01-01,2025-12-31,,,0,false,false,,,,,,false,metric_summary_missing_or_unavailable,false,false,false,,,,,,,,,,,,unlabeled,null_missing_evidence,null_missing_evidence,Quant_mvp\config\v0_3_selector_label_rules.toml,,,,,,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,false,false,doi:10.1515/ijme-2017-0017,doi:10.1515/ijme-2017-0017,false,false,blocked_missing_evaluation_evidence,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
v0_3_candidate_ml_input_0_2,"This candidate ML input row is evidence-only metadata for evaluator review. It is not a production ranking input, not a trading signal, not an adoption decision, and not automatic production activation.",sc:ecard:6895251eaa6816818f6f,v0.3.0,sh:ecard:6895251eaa6816818f6f,ecard:6895251eaa6816818f6f,Quant_mvp\data\v0_3\selector_inputs\v0_3_selector_input.jsonl,Quant_mvp\data\v0_3\strategy_candidates\v0_3_strategy_candidate_registry.jsonl,,2026-05-06T14:04:50+00:00,blocked,volatility,resolve_blocker,false,2,1,7,8,excluded_rejected_or_out_of_scope,0,not_collectable,out_of_scope,reject_log,volatility_liquidity,not_specified,0,low,metadata_only,not_reported,false,false,false,6,2,2011-12-28,2011,,,,missing_evaluation_evidence,,,2015-01-01,2025-12-31,,,0,false,false,,,,,,false,metric_summary_missing_or_unavailable,false,false,false,,,,,,,,,,,,unlabeled,null_missing_evidence,null_missing_evidence,Quant_mvp\config\v0_3_selector_label_rules.toml,,,,,,,,,,,,,,,,evaluation_prioritization|active_learning|uncertainty_ranking|review_triage,time_aware_required_before_training,,false,false,doi:10.2139/ssrn.493062,doi:10.2139/ssrn.493062,false,false,blocked_missing_evaluation_evidence,ml_rows_must_not_feed_scores_rankings_reports_backtests_trading_or_auto_adoption,production_activation_requires_later_root_approved_gate
